transaction_id,customer_id,merchant_id,amount,payment_method,failure_reason,retry_count,minutes_since_failure,customer_success_rate,method_success_rate,previous_failures,is_international,device_type,hour,day_of_week,recovery_success
TX000217,13183,860,920.59,UPI,BANK_DECLINE,0,5,0.402029581607142,0.38958769857339026,2,1,mobile,8,3,0
TX000218,13874,819,1046.55,CARD,BANK_DECLINE,0,240,0.5162422967026826,0.8906046637753702,0,0,desktop,1,6,0
TX000219,19032,1091,745.68,CARD,LIMIT,3,15,0.77916310742223,0.9089971252739415,0,0,mobile,6,3,0
TX000220,6539,199,1121.99,CARD,LIMIT,3,15,0.6974793814330291,0.9002016310757903,4,1,desktop,21,6,1
TX000221,10637,2852,733.49,WALLET,BANK_DECLINE,1,30,0.39364372001762143,0.9217943856506579,3,0,mobile,9,2,1
TX000222,16586,863,4800.64,CARD,BANK_DECLINE,1,15,0.5642978231929181,0.8765543155507807,2,1,tablet,15,5,0
TX000223,3557,1748,2335.67,UPI,BANK_DECLINE,1,5,0.7688733079372616,0.45664811660264437,1,0,desktop,14,4,1
TX000224,6592,2187,3946.51,NETBANKING,NETWORK,0,15,0.5345572252820081,0.4168423725937054,1,0,tablet,22,4,0
TX000225,17482,1491,3191.39,CARD,NETWORK,3,5,0.5567917143407188,0.7197821568929419,3,0,mobile,23,4,0
TX000226,3200,942,407.46,WALLET,NETWORK,2,5,0.4774488000564626,0.3865100636843504,2,0,desktop,22,2,0
TX000227,15172,2670,1653.05,WALLET,BANK_DECLINE,3,60,0.47052708473352134,0.55251623733037,1,0,desktop,7,2,0
TX000228,3961,2151,171.74,WALLET,BANK_DECLINE,3,30,0.7606308087971407,0.6777751839117034,3,0,tablet,3,1,0
TX000229,15207,1126,8522.49,NETBANKING,LIMIT,0,240,0.5172745094785931,0.44018331602872995,2,0,desktop,10,2,0
TX000230,12969,475,3138.78,NETBANKING,TIMEOUT,2,30,0.6435948432118603,0.6715117088539777,0,0,mobile,7,3,1
TX000231,3869,941,515.39,UPI,TIMEOUT,1,60,0.9140255435870663,0.8842651678901661,0,1,mobile,2,6,1
TX000232,18340,2991,613.43,NETBANKING,LIMIT,3,60,0.5556525608635761,0.37458150460815803,1,0,mobile,5,3,0
TX000233,14992,2309,1688.85,NETBANKING,NETWORK,2,5,0.688297072227102,0.47944954854725375,1,0,tablet,17,0,0
TX000234,6699,2735,233.41,NETBANKING,BANK_DECLINE,2,120,0.8811204482042179,0.6132879221557023,1,1,mobile,12,4,0
TX000235,4987,393,1832.09,CARD,LIMIT,1,240,0.4748119133390846,0.5026473409020366,0,1,desktop,5,3,1
TX000236,14446,1586,400.82,NETBANKING,BANK_DECLINE,2,240,0.6823389670215212,0.3068630394725701,0,1,tablet,19,5,0
TX000237,2218,1882,1536.99,UPI,LIMIT,1,240,0.3774481503111113,0.41427270657274606,4,0,mobile,21,6,0
TX000238,5735,1127,261.55,NETBANKING,NETWORK,1,60,0.6705755765444796,0.8187767022116916,3,0,tablet,6,1,0
TX000239,12296,1964,630.63,WALLET,TIMEOUT,2,60,0.8443619701498992,0.44727535832234855,0,0,desktop,6,6,0
TX000240,5555,1909,125.81,WALLET,LIMIT,3,240,0.8264333172205443,0.33084472942006127,0,0,mobile,2,3,0
TX000241,10146,1426,665.29,CARD,LIMIT,0,240,0.4425238396586697,0.34744928730330255,2,0,mobile,15,6,1
TX000242,9050,510,1617.08,NETBANKING,BANK_DECLINE,0,30,0.5087788732225537,0.7401739143295591,4,0,mobile,10,3,1
TX000243,13757,2115,1667.53,UPI,LIMIT,3,30,0.6360357797872473,0.8581034969711276,1,1,desktop,6,3,0
TX000244,18429,685,671.93,UPI,TIMEOUT,1,5,0.38145677652036264,0.48871991214430544,3,0,tablet,0,5,0
TX000245,7893,837,1777.67,UPI,TIMEOUT,1,5,0.5422800944570606,0.760530468528628,4,0,mobile,5,6,0
TX000246,19077,2906,305.27,NETBANKING,BANK_DECLINE,0,15,0.7433989584615424,0.8490612784971729,3,0,mobile,19,6,0
TX000247,15373,488,283.47,WALLET,TIMEOUT,1,30,0.46745493295978213,0.5568802022209243,1,0,desktop,6,5,0
TX000248,15565,2970,1051.75,UPI,NETWORK,3,60,0.3461240970943127,0.3504864668262189,0,1,mobile,5,5,0
TX000249,4436,193,2592.65,CARD,NETWORK,1,120,0.46733548556108695,0.6727925457390547,2,0,desktop,0,0,0
TX000250,9754,1668,424.06,UPI,LIMIT,0,15,0.9242492030136344,0.3637884585933006,0,0,mobile,8,1,1
TX000251,11677,2339,135.82,WALLET,LIMIT,3,5,0.39261856697715725,0.5465538462884253,2,1,tablet,3,2,0
TX000252,6895,1782,479.11,UPI,BANK_DECLINE,1,120,0.6371720469322473,0.8092352510497884,1,0,desktop,8,3,0
TX000253,17609,1845,2058.47,WALLET,TIMEOUT,1,60,0.8944556956882888,0.6451576350401673,4,0,desktop,8,1,0
TX000254,16636,1969,1606.13,CARD,BANK_DECLINE,0,5,0.7944745652101618,0.483946162928264,1,0,mobile,7,4,0
TX000255,8022,1576,410.12,CARD,BANK_DECLINE,1,5,0.8190585395480141,0.586597200475037,2,0,tablet,12,1,0
TX000256,10151,757,4788.89,NETBANKING,NETWORK,3,60,0.5409105217399639,0.6985413781621881,4,1,mobile,6,5,0
TX000257,6600,2832,2952.24,CARD,NETWORK,2,15,0.8953295155247751,0.7644353126984591,3,0,mobile,3,1,0
TX000258,8996,1202,677.88,WALLET,NETWORK,2,15,0.46352121581517997,0.6656538939678898,4,0,desktop,18,2,0
TX000259,10007,2810,2553.19,WALLET,NETWORK,1,30,0.6769706840508218,0.4087075209172504,2,0,desktop,14,2,1
TX000260,13946,1429,3540.95,UPI,TIMEOUT,0,30,0.6363530158563668,0.34612415223023074,0,0,mobile,17,4,1
TX000261,5642,1767,833.47,UPI,BANK_DECLINE,1,240,0.6632751342615373,0.46543317255465305,2,1,desktop,10,6,0
TX000262,12312,2757,1228.08,WALLET,TIMEOUT,2,5,0.7904655682169426,0.4247714632385622,1,0,desktop,23,6,0
TX000263,8679,2159,3294.31,NETBANKING,BANK_DECLINE,3,60,0.4580843976730288,0.6720664648779607,0,0,tablet,11,5,0
TX000264,9208,1408,3425.95,WALLET,TIMEOUT,2,15,0.37765963637556477,0.5705867015253443,4,0,desktop,4,0,0
TX000265,19589,361,257.11,CARD,LIMIT,2,240,0.41545370661889036,0.6768518336934015,4,0,tablet,1,3,0
TX000266,11716,2258,1486.95,WALLET,NETWORK,3,5,0.6892707062664674,0.7705208869569674,3,0,mobile,21,4,0
TX000267,18453,697,489.09,WALLET,TIMEOUT,3,120,0.5321680452742497,0.8525189999078249,1,1,desktop,13,3,1
TX000268,4444,862,540.6,WALLET,LIMIT,0,120,0.6666913228189396,0.42441713339071274,0,0,tablet,0,0,0
TX000269,11757,2460,1960.1,NETBANKING,BANK_DECLINE,2,60,0.788967218571125,0.34121200539069835,2,0,desktop,20,6,1
TX000270,15434,2179,836.46,NETBANKING,LIMIT,1,60,0.55213867790906,0.3488757342499632,1,0,tablet,4,4,1
TX000271,2060,2236,605.87,CARD,TIMEOUT,3,15,0.8278245898322638,0.8759449823755872,4,0,desktop,22,6,0
TX000272,19711,2072,1004.72,UPI,TIMEOUT,2,60,0.6842286971131473,0.6976413016614036,3,0,mobile,8,1,0
TX000273,4420,2941,4068.42,CARD,TIMEOUT,0,30,0.5727834794569772,0.697532050591999,0,0,tablet,14,1,0
TX000274,1301,2878,817.5,WALLET,BANK_DECLINE,2,5,0.6982708958926211,0.39878058787973225,1,0,desktop,23,1,1
TX000275,13468,810,1531.74,UPI,NETWORK,1,240,0.8369444920548479,0.4683036664175165,4,1,desktop,3,3,0
TX000276,17990,646,976.22,WALLET,NETWORK,3,120,0.6112634525783139,0.30079501647731116,1,0,tablet,20,5,0
TX000277,1699,638,1021.19,CARD,NETWORK,1,240,0.6839193443794501,0.7318073510320877,1,1,tablet,7,2,0
TX000278,1190,2027,731.06,CARD,BANK_DECLINE,3,120,0.5465752105240504,0.8075799202974461,4,0,desktop,20,0,0
TX000279,11492,117,877.84,UPI,BANK_DECLINE,1,240,0.7827327820468317,0.5344655105550777,3,0,mobile,10,5,0
TX000280,18364,2042,556.96,CARD,NETWORK,2,5,0.6263154699002882,0.3212045267071669,1,0,tablet,12,5,0
TX000281,3975,449,952.28,WALLET,LIMIT,3,60,0.8558459232551787,0.35244174160434383,3,0,tablet,19,5,0
TX000282,7102,2675,3477.22,WALLET,TIMEOUT,1,60,0.40307868308505435,0.572150566977162,0,0,tablet,11,0,0
TX000283,18568,2524,3948.76,WALLET,NETWORK,3,30,0.5672514562034261,0.5616447355669605,2,0,desktop,23,3,0
TX000284,2816,2377,2165.12,NETBANKING,LIMIT,2,60,0.4162331552455,0.5947603101399628,2,0,tablet,19,6,0
TX000285,1569,481,3109.82,WALLET,TIMEOUT,1,30,0.832497540087233,0.3329875363731054,2,1,mobile,4,1,1
TX000286,6442,853,2175.92,CARD,BANK_DECLINE,2,60,0.9061361812891222,0.37040093435240345,1,0,desktop,16,1,1
TX000287,2895,2949,978.7,CARD,NETWORK,3,60,0.6442909813083968,0.4406464417446325,2,0,desktop,1,6,0
TX000288,4863,1252,3125.07,NETBANKING,NETWORK,0,30,0.5633093958640614,0.7812901613556457,1,0,tablet,1,0,0
TX000289,13913,2220,1513.81,NETBANKING,LIMIT,0,120,0.9315132693695498,0.9010472843957194,4,0,desktop,1,1,1
TX000290,8455,583,3258.29,NETBANKING,NETWORK,3,240,0.5529345159123149,0.9403706102577534,1,0,tablet,20,5,1
TX000291,5014,1615,3541.22,WALLET,TIMEOUT,2,15,0.7097593849823856,0.725590247175542,3,0,desktop,7,5,1
TX000292,12093,739,1855.19,CARD,BANK_DECLINE,1,60,0.5372067767039951,0.8189240554509831,1,0,mobile,2,4,0
TX000293,19070,1616,188.61,WALLET,BANK_DECLINE,2,240,0.41810419917448594,0.39802645241333545,0,0,tablet,1,4,0
TX000294,4009,2868,401.57,UPI,LIMIT,3,15,0.5831360823410643,0.9020269214220318,4,0,tablet,17,6,0
TX000295,17538,271,565.51,UPI,NETWORK,0,120,0.3553972327020849,0.4368421400694086,2,0,tablet,9,6,0
TX000296,11729,2029,1506.95,NETBANKING,LIMIT,0,30,0.5689897374705108,0.5473307358891638,2,0,desktop,7,0,0
TX000297,2409,401,958.95,NETBANKING,NETWORK,1,60,0.7762720466273234,0.8371110292731239,4,0,mobile,9,3,0
TX000298,13249,1120,723.4,WALLET,BANK_DECLINE,1,5,0.5358746783142537,0.4657468002158235,2,0,desktop,5,6,0
TX000299,1784,1840,730.22,CARD,BANK_DECLINE,2,5,0.8424625044091612,0.3863994469674091,3,0,mobile,1,2,0
TX000300,9096,2844,447.32,NETBANKING,NETWORK,3,15,0.5731504439551058,0.5792383603482405,0,0,mobile,16,4,0
TX000301,8560,777,4201.14,CARD,TIMEOUT,0,15,0.4042353413747299,0.7816093482715045,4,0,desktop,8,2,0
TX000302,13533,371,3745.46,WALLET,NETWORK,3,30,0.5094973556237945,0.7385755643479752,3,0,tablet,5,2,0
TX000303,8343,2570,2367.7,UPI,BANK_DECLINE,3,5,0.7781977544820068,0.5449476854566084,4,0,mobile,22,3,0
TX000304,8206,766,5077.49,WALLET,LIMIT,2,30,0.33469071765469155,0.3155524718753875,4,0,mobile,22,2,0
TX000305,6801,995,1814.14,NETBANKING,TIMEOUT,1,30,0.7637656954584108,0.53705406434271,0,0,desktop,18,0,0
TX000306,17921,979,523.25,WALLET,TIMEOUT,2,240,0.9230219047302513,0.45344221351128094,4,0,mobile,8,2,0
TX000307,6986,819,1464.62,UPI,TIMEOUT,2,15,0.45813807938410267,0.5114174801016472,1,0,tablet,13,4,0
TX000308,19225,1769,830.65,WALLET,TIMEOUT,3,60,0.7232454863515068,0.5226731351463928,0,0,tablet,21,3,0
TX000309,11647,2688,2343.96,NETBANKING,LIMIT,3,120,0.8186945753115042,0.43407173450954584,2,0,desktop,18,6,0
TX000310,9716,1012,208.61,WALLET,LIMIT,2,60,0.7865325230742866,0.8955329403856065,2,0,tablet,14,5,1
TX000311,13323,395,1162.36,CARD,NETWORK,2,30,0.5475794026540262,0.4123132402747312,1,0,tablet,5,6,0
TX000312,5780,1450,648.46,CARD,BANK_DECLINE,1,15,0.3764927297125553,0.8021028899808376,4,0,desktop,10,5,0
TX000313,3368,709,1236.2,CARD,LIMIT,1,5,0.3448430203929681,0.5341781280664509,3,0,mobile,20,2,0
TX000314,13039,208,4385.79,CARD,LIMIT,0,30,0.4697635660794706,0.43151027131644903,0,0,mobile,11,1,0
TX000315,7655,1434,1075.9,NETBANKING,BANK_DECLINE,1,5,0.8847171817173451,0.6301723922642029,3,1,desktop,22,1,1
TX000316,9173,2759,2893.73,NETBANKING,TIMEOUT,0,240,0.8394086684541042,0.6764280679574579,3,0,tablet,14,2,0
TX000317,5495,893,2745.2,NETBANKING,TIMEOUT,1,60,0.8418380766838354,0.6165149672900285,1,0,mobile,18,1,1
TX000318,11893,2173,1611.65,WALLET,BANK_DECLINE,1,30,0.42044381641884426,0.5633037443397322,1,0,mobile,4,4,0
TX000319,14403,2542,540.54,WALLET,BANK_DECLINE,2,5,0.46932200455978557,0.7557822302651926,0,0,desktop,15,4,0
TX000320,14121,1369,5237.09,CARD,BANK_DECLINE,0,120,0.5504656288596175,0.6154544261295762,2,0,tablet,11,3,0
TX000321,11966,1404,440.11,WALLET,LIMIT,1,5,0.745700408990103,0.8012320744569006,3,0,mobile,2,4,1
TX000322,1853,967,230.52,NETBANKING,TIMEOUT,1,5,0.3915017000665311,0.9362362640551785,1,0,desktop,8,3,0
TX000323,17958,2317,731.97,WALLET,BANK_DECLINE,0,60,0.7559038297654261,0.3823029165748389,4,0,desktop,21,3,0
TX000324,18532,1637,712.25,NETBANKING,LIMIT,2,5,0.8703154987744319,0.8902168390175449,3,0,tablet,4,0,1
TX000325,10907,2764,1912.18,CARD,NETWORK,0,15,0.49438053711644003,0.9428689985480809,1,0,desktop,0,6,1
TX000326,5777,703,951.72,CARD,BANK_DECLINE,1,15,0.6469818283044635,0.7596038001689518,1,0,tablet,13,1,1
TX000327,16338,1380,836.13,NETBANKING,NETWORK,3,120,0.8014990566507829,0.9428225395277683,0,1,tablet,3,0,0
TX000328,3491,233,744.76,UPI,BANK_DECLINE,2,240,0.6055066116022007,0.6505422319114934,2,0,mobile,16,0,0
TX000329,16328,1626,2269.73,NETBANKING,TIMEOUT,3,30,0.5062495643894748,0.42782341272667307,1,0,tablet,2,5,0
TX000330,15599,391,3741.97,WALLET,LIMIT,2,120,0.7302974527237195,0.6926651580012488,3,0,mobile,8,5,1
TX000331,4051,2404,1479.71,CARD,NETWORK,2,30,0.48104183921146154,0.5631697312879338,1,1,tablet,13,3,0
TX000332,16979,2644,3350.55,UPI,BANK_DECLINE,2,30,0.742309421020763,0.9141748332311166,1,0,mobile,16,4,0
TX000333,17388,626,226.76,CARD,TIMEOUT,1,5,0.8364813984777018,0.5165692244947307,1,0,tablet,15,4,1
TX000334,1876,1316,706.29,CARD,BANK_DECLINE,3,60,0.8233066997822871,0.9257043809153382,3,0,mobile,15,6,1
TX000335,5142,2998,4393.23,CARD,TIMEOUT,3,60,0.7164214218966404,0.7711704319771548,1,0,desktop,22,6,0
TX000336,16202,2737,396.87,NETBANKING,TIMEOUT,3,15,0.7706243939005892,0.4172705924304941,2,0,mobile,14,4,0
TX000337,7966,1977,519.88,NETBANKING,TIMEOUT,3,240,0.38576492987750266,0.30659757159773277,4,0,desktop,18,4,0
TX000338,8079,442,1299.86,NETBANKING,BANK_DECLINE,3,5,0.8306036504291876,0.6503545396418526,4,0,mobile,17,2,0
TX000339,8987,2593,14638.96,WALLET,LIMIT,0,120,0.697600846505656,0.33644710807998596,4,0,tablet,16,3,0
TX000340,7799,2218,251.73,UPI,LIMIT,0,15,0.3309615574432644,0.8840135284598145,2,1,mobile,10,4,1
TX000341,5465,2414,2156.73,WALLET,NETWORK,1,30,0.8691481152164082,0.8334423618059918,3,0,mobile,20,3,0
TX000342,18019,2483,633.17,WALLET,LIMIT,2,15,0.5383427620751522,0.8060504063369622,3,0,desktop,18,5,0
TX000343,14417,103,3989.92,NETBANKING,TIMEOUT,3,60,0.6744712073623778,0.9197945064965136,2,0,desktop,13,1,1
TX000344,19077,2715,744.52,WALLET,BANK_DECLINE,2,30,0.5560490636299718,0.32047736487219,3,0,desktop,6,3,0
TX000345,9311,2950,1790.39,NETBANKING,LIMIT,0,120,0.5267278273630027,0.4841438742765628,1,0,mobile,5,6,0
TX000346,18214,2298,340.4,WALLET,NETWORK,2,60,0.4504381406138075,0.7394533270875052,1,0,tablet,14,3,0
TX000347,15098,891,8799.87,NETBANKING,NETWORK,0,120,0.5552136231635576,0.7033870058386135,4,0,mobile,23,5,0
TX000348,6177,2521,329.8,NETBANKING,TIMEOUT,3,240,0.439328683826046,0.9416489210947812,0,1,desktop,11,5,0
TX000349,15262,103,1487.41,WALLET,LIMIT,1,60,0.45242306570892954,0.4443544563286239,3,0,mobile,11,0,0
TX000350,9308,523,396.55,NETBANKING,TIMEOUT,0,60,0.9025304777794065,0.8020574615221163,4,0,desktop,12,6,0
TX000351,6949,865,144.12,UPI,BANK_DECLINE,3,240,0.3759123555574429,0.4543981840655069,0,0,desktop,7,6,0
TX000352,2150,1303,2929.83,NETBANKING,NETWORK,0,60,0.8702562326743499,0.455938023963694,0,0,mobile,19,0,0
TX000353,2931,1353,794.09,CARD,LIMIT,3,30,0.3891761152302276,0.8463066086502065,0,0,mobile,19,5,0
TX000354,10204,2719,3237.81,CARD,LIMIT,1,15,0.784581916264371,0.6598237879758198,0,1,mobile,17,2,0
TX000355,19048,1797,1935.71,CARD,LIMIT,2,30,0.6063809747312305,0.6671432399130834,3,0,desktop,1,0,1
TX000356,2081,2050,733.57,NETBANKING,BANK_DECLINE,0,60,0.7913807453711212,0.3442016570940022,0,0,desktop,19,5,1
TX000357,17896,1410,4241.33,WALLET,TIMEOUT,0,240,0.49988846121433295,0.5069223561149504,3,1,tablet,1,3,0
TX000358,14407,515,804.43,WALLET,NETWORK,3,30,0.8169022459414941,0.45155172222740897,1,0,desktop,10,1,1
TX000359,8805,2745,416.25,NETBANKING,BANK_DECLINE,0,60,0.4914961901059812,0.3096487466839418,4,1,desktop,2,2,0
TX000360,6237,1014,1067.36,NETBANKING,NETWORK,3,60,0.3995612164238642,0.52742345601086,3,0,desktop,23,6,0
TX000361,17943,1552,2514.4,CARD,LIMIT,3,120,0.9363227568739296,0.595654002095052,1,0,mobile,4,0,0
TX000362,13775,646,1193.0,NETBANKING,TIMEOUT,2,5,0.536663244265555,0.8143304335496304,0,1,tablet,2,2,0
TX000363,17244,1033,142.55,NETBANKING,LIMIT,3,5,0.8725701495093294,0.8106359131724334,0,1,mobile,13,4,0
TX000364,14184,781,1881.16,CARD,NETWORK,1,30,0.31143625027634514,0.7955274153222333,2,0,mobile,20,4,0
TX000365,4343,2591,3831.0,WALLET,TIMEOUT,1,60,0.7137591812282414,0.3852243453919186,2,1,mobile,20,0,0
TX000366,14500,2674,1618.97,NETBANKING,BANK_DECLINE,0,240,0.7554881484380483,0.45004815559962635,1,0,desktop,13,2,0
TX000367,10662,1179,1120.85,UPI,TIMEOUT,1,240,0.6455501969149748,0.8854977578647998,3,0,tablet,21,5,0
TX000368,17964,2889,400.11,NETBANKING,BANK_DECLINE,1,60,0.8316519053658804,0.8734088889859519,2,0,mobile,20,6,1
TX000369,16125,1055,1430.36,UPI,BANK_DECLINE,2,30,0.6781241809572066,0.8547118531743663,1,0,mobile,14,0,0
TX000370,9130,1771,633.66,WALLET,LIMIT,1,15,0.9324803943381523,0.5100731054614291,1,0,tablet,7,5,1
TX000371,2679,839,1764.5,WALLET,LIMIT,2,15,0.9193027350257774,0.6209651178250122,1,0,desktop,17,0,1
TX000372,4506,1857,749.14,WALLET,TIMEOUT,2,60,0.7744536710351959,0.4688943939014659,3,0,tablet,9,4,0
TX000373,14284,2131,1755.59,WALLET,LIMIT,3,15,0.5970670215524619,0.3853720964083682,3,0,tablet,18,1,0
TX000374,8253,2170,1417.04,WALLET,BANK_DECLINE,3,5,0.36531744115862597,0.6961307121868279,4,1,desktop,9,4,0
TX000375,10435,426,1816.36,WALLET,NETWORK,3,120,0.872135753823186,0.6211404700322491,4,0,desktop,1,4,1
TX000376,12310,1273,423.04,WALLET,TIMEOUT,0,240,0.5658434891906874,0.44500701859644803,0,0,mobile,7,6,1
TX000377,14296,2086,303.44,CARD,LIMIT,0,120,0.6187794788675218,0.4088742369944986,3,0,mobile,14,0,1
TX000378,19525,2512,13840.73,UPI,BANK_DECLINE,3,240,0.8613873507422474,0.5489429761554976,3,0,mobile,6,3,0
TX000379,14245,137,2727.37,CARD,TIMEOUT,0,240,0.5808952540830681,0.7262543315512563,0,0,mobile,19,3,0
TX000380,12151,1935,8052.42,CARD,NETWORK,2,15,0.5095171316132753,0.789039400949395,1,0,mobile,0,5,0
TX000381,11457,2567,2584.43,CARD,LIMIT,0,15,0.5139686311211414,0.7077336269828869,4,0,tablet,6,4,1
TX000382,3479,1401,1003.69,NETBANKING,LIMIT,1,60,0.9038793262356632,0.6261013007416554,4,1,mobile,8,0,0
TX000383,5452,2554,1268.39,UPI,NETWORK,3,60,0.8360847419621285,0.7949602853676715,3,1,mobile,15,1,0
TX000384,6881,353,319.66,NETBANKING,BANK_DECLINE,2,15,0.45671721728012826,0.7554188673124607,3,0,tablet,21,5,0
TX000385,15069,2410,64.02,CARD,TIMEOUT,3,30,0.5095880240968829,0.4466046086341178,3,0,tablet,13,6,0
TX000386,3849,1656,3488.1,WALLET,TIMEOUT,2,5,0.8862467727555055,0.6477201014776665,0,1,desktop,4,4,1
TX000387,8390,2993,526.46,NETBANKING,NETWORK,2,5,0.4818013035062191,0.37290449503579126,4,0,desktop,8,4,0
TX000388,12922,1933,1316.48,NETBANKING,BANK_DECLINE,1,15,0.9464219981166884,0.9138285288722146,2,1,desktop,7,1,1
TX000389,3489,1258,925.31,UPI,NETWORK,2,30,0.793807182747149,0.329417132249601,1,0,desktop,10,6,0
TX000390,10823,680,204.14,NETBANKING,LIMIT,0,30,0.34164714840981336,0.8715102240715269,2,1,mobile,10,2,1
TX000391,10207,1992,429.78,NETBANKING,NETWORK,2,60,0.42873402539023114,0.5444222266931084,4,0,desktop,19,3,0
TX000392,10540,1270,750.34,WALLET,LIMIT,1,5,0.5670701269591782,0.6655470483726458,1,1,desktop,11,4,0
TX000393,17364,700,7589.87,CARD,NETWORK,1,15,0.7988532218177827,0.7011945377801718,4,0,mobile,0,3,0
TX000394,5611,108,610.89,NETBANKING,TIMEOUT,3,30,0.3206121362574838,0.5571059890785669,4,0,tablet,17,0,0
TX000395,6878,2532,629.17,UPI,BANK_DECLINE,3,30,0.9488235349153995,0.5333043611457928,3,0,desktop,20,1,1
TX000396,17347,782,3920.64,CARD,NETWORK,0,15,0.3373265353001999,0.7036415946378447,1,0,tablet,23,4,0
TX000397,1851,334,3206.85,WALLET,LIMIT,3,240,0.8594096573980179,0.6718241230950353,0,1,mobile,16,0,1
TX000398,19071,1462,4193.57,CARD,LIMIT,0,5,0.7559201622352014,0.6679685255669003,4,0,desktop,13,3,0
TX000399,7833,1394,1277.17,WALLET,TIMEOUT,1,240,0.39799982842145953,0.4374884864573804,3,0,mobile,16,1,0
TX000400,12938,711,844.24,NETBANKING,BANK_DECLINE,2,5,0.8520418223600266,0.45174837027688586,0,0,tablet,1,2,0
TX000401,3427,693,834.73,WALLET,NETWORK,0,60,0.6821180753234048,0.6619312188482152,3,0,desktop,15,3,0
TX000402,5000,1314,494.17,NETBANKING,LIMIT,3,30,0.7631441573258885,0.9329528053911904,1,1,tablet,16,6,0
TX000403,6052,889,1833.06,CARD,BANK_DECLINE,2,240,0.8358167692427576,0.6356976958217277,0,0,desktop,21,1,1
TX000404,3738,2858,476.83,WALLET,BANK_DECLINE,2,5,0.6017970784286604,0.7427352612148963,2,0,desktop,23,5,0
TX000405,6387,1107,442.15,CARD,LIMIT,2,5,0.4527687800002256,0.3381908916164075,3,1,desktop,3,1,0
TX000406,9002,1696,851.9,UPI,NETWORK,0,30,0.5514543162622629,0.6751959993394714,2,0,desktop,13,6,0
TX000407,6536,2647,1443.24,CARD,NETWORK,1,15,0.5048134037692595,0.8045460077493722,1,0,desktop,11,2,0
TX000408,14479,2381,1129.01,UPI,BANK_DECLINE,0,30,0.40655444095916415,0.7436914274595825,2,0,mobile,13,2,1
TX000409,4913,2954,1492.92,WALLET,BANK_DECLINE,3,30,0.32468199387877167,0.49181788016814587,4,0,tablet,23,5,0
TX000410,18450,1489,2544.43,WALLET,LIMIT,2,240,0.7396271287023559,0.6885149011348894,3,1,desktop,16,6,1
TX000411,11636,2564,1410.77,NETBANKING,TIMEOUT,2,120,0.5036303604344115,0.9241132459614709,2,0,mobile,3,0,1
TX000412,6726,1508,752.87,CARD,LIMIT,2,240,0.65788739629817,0.5339650984830773,3,0,tablet,18,2,0
TX000413,4373,1326,930.88,WALLET,BANK_DECLINE,3,120,0.5200818919626296,0.8700569158150195,4,0,desktop,12,1,0
TX000414,13161,2673,585.86,CARD,LIMIT,2,30,0.6131299124148942,0.4965593492673203,3,0,desktop,11,5,0
TX000415,3082,600,4211.09,NETBANKING,LIMIT,0,120,0.574422470235092,0.520516351042659,3,0,mobile,7,4,0
TX000416,17281,2118,1202.32,WALLET,LIMIT,0,60,0.4092233143621601,0.9132477244826047,3,0,tablet,18,4,0
TX000417,16305,1649,1091.48,NETBANKING,TIMEOUT,2,15,0.404285426919393,0.9158547250050508,2,1,desktop,20,1,0
TX000418,10817,2297,260.09,CARD,NETWORK,1,120,0.3346981521669288,0.4575484720549991,3,0,mobile,13,5,0
TX000419,12261,1410,204.54,WALLET,LIMIT,0,240,0.48572096061572745,0.8428675629144877,2,0,desktop,18,2,0
TX000420,1417,1717,569.29,WALLET,BANK_DECLINE,3,240,0.41572097340919784,0.36983843520440696,0,0,mobile,23,2,0
TX000421,9808,429,369.91,UPI,LIMIT,1,30,0.7037205480177815,0.8771560061197852,0,1,desktop,19,5,0
TX000422,4267,1915,1308.32,UPI,TIMEOUT,1,30,0.58315985089864,0.41615291911387153,3,0,desktop,14,6,0
TX000423,18209,1480,2013.06,UPI,LIMIT,0,5,0.4877613458435223,0.5369487024609221,2,0,desktop,1,5,0
TX000424,6745,1817,205.74,WALLET,NETWORK,0,120,0.7546584687969136,0.6835957468964196,4,0,tablet,3,6,0
TX000425,12338,1157,2919.46,NETBANKING,NETWORK,0,240,0.49972831896822073,0.7285639402361722,1,0,tablet,6,3,0
TX000426,1412,1752,272.88,NETBANKING,NETWORK,3,240,0.7628084748489119,0.7244289613246075,2,0,tablet,3,6,0
TX000427,8543,475,660.94,NETBANKING,LIMIT,1,5,0.9093538147082947,0.9194324602287733,0,0,tablet,10,3,1
TX000428,8587,2989,1134.52,WALLET,LIMIT,0,120,0.5507940392557741,0.4144238387621276,4,0,mobile,22,1,0
TX000429,1728,2065,107.68,NETBANKING,LIMIT,0,240,0.45606235684642854,0.5712877783227482,4,0,mobile,4,5,0
TX000430,12657,2097,677.52,WALLET,LIMIT,3,15,0.6589411677269499,0.6842176962528246,0,0,desktop,15,3,0
TX000431,6988,402,2771.37,CARD,NETWORK,1,30,0.7733208640143039,0.4725584636655139,1,0,mobile,2,0,0
TX000432,19888,604,394.35,UPI,TIMEOUT,0,15,0.4456616510286876,0.397165165597789,4,1,desktop,14,2,0
